"row_id","age","gender","education_level","job_title","years_of_experience","salary"
3881,28,"Male","Bachelor's","Software Developer",3,60000
3882,30,"Male","Bachelor's","Operations Manager",5,70000
3883,31,"Male","Bachelor's","Software Engineer",5,80000
3884,25,"Female","Master's","Junior HR Generalist",1,32000
3885,27,"Female","Master's","Marketing Manager",3,60000
3886,37,"Male","PhD","Director of HR",11,115000
3887,26,"Female","Master's","Marketing Coordinator",2,40000
3888,38,"Male","PhD","Data Scientist",12,130000
3889,24,"Female","Bachelor's","Web Developer",1,40000
3890,42,"Male","PhD","Data Scientist",12,130000
3891,26,"Female","Master's","Human Resources Coordinator",3,50000
3892,29,"Female","Bachelor's","Human Resources Coordinator",2,45000
3893,41,"Male","PhD","Data Scientist",13,140000
3894,23,"Male","High School","Junior Sales Associate",1,25000
3895,39,"Male","Master's","Senior HR Generalist",10,105000
3896,33,"Female","Bachelor's","Human Resources Manager",6,75000
3897,32,"Female","Master's","Software Developer",7,90000
3898,27,"Male","High School","Junior Sales Associate",2,35000
3899,34,"Female","Bachelor's","Human Resources Manager",6,75000
3900,44,"Male","Bachelor's","Operations Manager",18,170000
3901,38,"Female","Master's","Marketing Manager",10,110000
3902,27,"Male","High School","Junior Sales Associate",2,35000
3903,38,"Female","Master's","Marketing Manager",10,110000
3904,30,"Male","Bachelor's","Software Engineer",4,65000
3905,45,"Male","PhD","Data Scientist",18,180000
3906,26,"Female","Bachelor's","Marketing Coordinator",2,40000
3907,31,"Male","High School","Junior HR Generalist",2,35000
3908,29,"Male","Bachelor's","Software Engineer",4,65000
3909,25,"Female","Bachelor's","Junior Software Developer",1,35000
3910,46,"Male","PhD","Data Scientist",18,180000
3911,26,"Female","Bachelor's","Junior Software Developer",1,35000
3912,39,"Female","Master's","Human Resources Manager",11,120000
3913,44,"Female","PhD","Director of HR",13,135000
3914,32,"Male","Bachelor's","Operations Manager",6,75000
3915,40,"Female","Master's","Human Resources Manager",11,120000
3916,28,"Male","Bachelor's","Web Developer",4,65000
3917,28,"Female","High School","Junior Sales Associate",1,30000
3918,33,"Male","Bachelor's","Operations Manager",6,75000
3919,32,"Female","Master's","Senior Human Resources Manager",6,80000
3920,29,"Female","High School","Junior Sales Associate",1,30000
3921,44,"Male","PhD","Data Scientist",16,160000
3922,43,"Male","PhD","Data Scientist",16,160000
3923,27,"Male","Bachelor's","Software Developer",3,60000
3924,45,"Male","PhD","Director of HR",14,140000
3925,35,"Female","Master's","Marketing Coordinator",8,85000
3926,26,"Female","Bachelor's","Junior Web Developer",2,45000
3927,26,"Male","Bachelor's","Software Developer",3,60000
3928,38,"Male","Master's","Senior HR Generalist",8,95000
3929,36,"Female","Master's","Marketing Coordinator",8,85000
3930,31,"Male","Bachelor's","Operations Manager",5,70000
3931,27,"Female","Master's","Human Resources Coordinator",3,50000
3932,30,"Male","Bachelor's","Operations Manager",5,70000
3933,42,"Male","PhD","Data Scientist",13,140000
3934,26,"Female","Master's","Human Resources Coordinator",3,50000
3935,41,"Male","PhD","Data Scientist",13,140000
3936,33,"Female","Bachelor's","Human Resources Manager",6,75000
3937,27,"Male","High School","Junior Sales Associate",2,35000
3938,38,"Female","Master's","Marketing Manager",10,110000
3939,34,"Female","Bachelor's","Human Resources Manager",6,75000
3940,33,"Female","Bachelor's","Human Resources Manager",8,95000
3941,29,"Male","Bachelor's","Software Engineer",4,65000
3942,28,"Male","High School","Junior Sales Associate",2,35000
3943,24,"Male","High School","Junior Sales Associate",1,25000
3944,39,"Female","Master's","Marketing Manager",10,110000
3945,35,"Female","Master's","Marketing Manager",10,110000
3946,31,"Male","Bachelor's","Software Engineer",4,65000
3947,29,"Male","Bachelor's","Software Engineer",4,70000
3948,45,"Male","PhD","Data Scientist",18,180000
3949,49,"Male","PhD","Data Scientist",22,220000
3950,26,"Female","Bachelor's","Junior Software Developer",2,35000
3951,41,"Female","Master's","Human Resources Manager",13,140000
3952,36,"Male","Bachelor's","Operations Manager",9,110000
3953,25,"Female","Bachelor's","Junior Software Developer",1,35000
3954,28,"Female","High School","Junior Sales Associate",1,25000
3955,43,"Male","PhD","Data Scientist",16,160000
3956,40,"Female","Master's","Human Resources Manager",11,120000
3957,29,"Male","Bachelor's","Software Developer",5,80000
3958,33,"Male","Bachelor's","Operations Manager",6,75000
3959,39,"Female","Master's","Marketing Coordinator",11,120000
3960,32,"Male","Bachelor's","Operations Manager",6,90000
3961,28,"Female","Master's","Human Resources Coordinator",2,45000
3962,40,"Male","PhD","Data Scientist",15,150000
3963,29,"Female","High School","Junior Sales Associate",1,30000
3964,33,"Female","Bachelor's","Human Resources Manager",8,95000
3965,44,"Male","PhD","Data Scientist",16,160000
3966,26,"Male","Bachelor's","Software Developer",3,60000
3967,40,"Male","PhD","Data Scientist",15,150000
3968,33,"Female","Bachelor's","Human Resources Manager",8,95000
3969,36,"Female","Master's","Marketing Coordinator",8,85000
3970,24,"Male","High School","Junior Sales Associate",1,25000
3971,31,"Male","Bachelor's","Operations Manager",5,70000
3972,35,"Female","Master's","Marketing Manager",10,110000
3973,27,"Female","Master's","Human Resources Coordinator",3,50000
3974,29,"Male","Bachelor's","Software Engineer",4,70000
3975,42,"Male","PhD","Data Scientist",13,140000
3976,49,"Male","PhD","Data Scientist",22,220000
3977,34,"Female","Bachelor's","Human Resources Manager",6,75000
3978,24,"Male","High School","Junior Sales Associate",1,25000
3979,26,"Female","Bachelor's","Junior Software Developer",2,35000
3980,35,"Female","Master's","Marketing Manager",10,110000
3981,41,"Female","Master's","Human Resources Manager",13,140000
3982,29,"Male","Bachelor's","Software Engineer",4,70000
3983,49,"Male","PhD","Data Scientist",22,220000
3984,28,"Male","High School","Junior Sales Associate",2,35000
3985,26,"Female","Bachelor's","Junior Software Developer",2,35000
3986,41,"Female","Master's","Human Resources Manager",13,140000
3987,36,"Male","Bachelor's","Operations Manager",9,110000
3988,36,"Male","Bachelor's","Operations Manager",9,110000
3989,28,"Female","High School","Junior Sales Associate",1,25000
3990,39,"Female","Master's","Marketing Manager",10,110000
3991,43,"Male","PhD","Data Scientist",16,160000
3992,31,"Male","Bachelor's","Software Engineer",4,65000
3993,29,"Male","Bachelor's","Software Developer",5,80000
3994,45,"Male","PhD","Data Scientist",18,180000
3995,39,"Female","Master's","Marketing Coordinator",11,120000
3996,46,"Male","PhD","Data Scientist",18,180000
3997,25,"Female","Bachelor's","Junior Software Developer",1,35000
3998,28,"Female","High School","Junior Sales Associate",1,25000
3999,40,"Female","Master's","Human Resources Manager",11,120000
4000,43,"Male","PhD","Data Scientist",16,160000
4001,33,"Male","Bachelor's","Operations Manager",6,75000
4002,26,"Female","Bachelor's","Junior Software Developer",1,35000
4003,29,"Female","High School","Junior Sales Associate",1,30000
4004,39,"Female","Master's","Human Resources Manager",11,120000
4005,44,"Male","PhD","Data Scientist",16,160000
4006,29,"Male","Bachelor's","Software Developer",5,80000
4007,32,"Male","Bachelor's","Operations Manager",6,75000
4008,39,"Female","Master's","Marketing Coordinator",11,120000
4009,28,"Female","High School","Junior Sales Associate",1,30000
4010,32,"Male","Bachelor's","Operations Manager",6,90000
4011,43,"Male","PhD","Data Scientist",16,160000
4012,26,"Male","Bachelor's","Software Developer",3,60000
4013,28,"Female","Master's","Human Resources Coordinator",2,45000
4014,32,"Male","Bachelor's","Operations Manager",6,90000
4015,40,"Male","PhD","Data Scientist",15,150000
4016,28,"Female","Master's","Human Resources Coordinator",2,45000
4017,33,"Female","Bachelor's","Human Resources Manager",8,95000
4018,40,"Male","PhD","Data Scientist",15,150000
4019,36,"Female","Master's","Marketing Coordinator",8,85000
4020,31,"Male","Bachelor's","Operations Manager",5,70000
4021,27,"Female","Master's","Human Resources Coordinator",3,50000
4022,42,"Male","PhD","Data Scientist",13,140000
4023,24,"Male","High School","Junior Sales Associate",1,25000
4024,34,"Female","Bachelor's","Human Resources Manager",6,75000
4025,35,"Female","Master's","Marketing Manager",10,110000
4026,28,"Male","High School","Junior Sales Associate",2,35000
4027,33,"Female","Bachelor's","Human Resources Manager",8,95000
4028,39,"Female","Master's","Marketing Manager",10,110000
4029,24,"Male","High School","Junior Sales Associate",1,25000
4030,31,"Male","Bachelor's","Software Engineer",4,65000
4031,27,"Male","Bachelor's","Software Developer",3,60000
4032,29,"Male","Bachelor's","Software Engineer",4,70000
4033,35,"Female","Master's","Marketing Coordinator",8,85000
4034,49,"Male","PhD","Data Scientist",22,220000
4035,35,"Female","Master's","Marketing Manager",10,110000
4036,30,"Male","Bachelor's","Operations Manager",5,70000
4037,26,"Female","Bachelor's","Junior Software Developer",2,35000
4038,29,"Male","Bachelor's","Software Engineer",4,70000
4039,45,"Male","PhD","Data Scientist",18,180000
4040,26,"Female","Master's","Human Resources Coordinator",3,50000
4041,49,"Male","PhD","Data Scientist",22,220000
4042,25,"Female","Bachelor's","Junior Software Developer",1,35000
4043,26,"Female","Bachelor's","Junior Software Developer",2,35000
4044,41,"Female","Master's","Human Resources Manager",13,140000
4045,41,"Female","Master's","Human Resources Manager",13,140000
4046,36,"Male","Bachelor's","Operations Manager",9,110000
4047,36,"Male","Bachelor's","Operations Manager",9,110000
4048,28,"Female","High School","Junior Sales Associate",1,25000
4049,28,"Female","High School","Junior Sales Associate",1,25000
4050,43,"Male","PhD","Data Scientist",16,160000
4051,29,"Male","Bachelor's","Software Developer",5,80000
4052,34,"Male","Bachelor's","Software Engineer",6,85000
4053,41,"Male","PhD","Data Scientist",13,140000
4054,31,"Female","Master's","Marketing Manager",4,62000
4055,43,"Male","PhD","Data Scientist",16,160000
4056,33,"Female","Bachelor's","Human Resources Manager",6,75000
4057,41,"Male","PhD","Data Scientist",13,138000
4058,29,"Male","Bachelor's","Software Developer",5,80000
4059,40,"Female","Master's","Human Resources Manager",11,120000
4060,27,"Female","Bachelor's","Human Resources Coordinator",2,47000
4061,27,"Male","High School","Junior Sales Associate",2,35000
4062,39,"Female","Master's","Marketing Coordinator",11,120000
4063,33,"Male","Bachelor's","Operations Manager",6,75000
4064,25,"Male","High School","Junior Sales Associate",1,26000
4065,38,"Female","Master's","Marketing Manager",10,110000
4066,29,"Female","High School","Junior Sales Associate",1,30000
4067,44,"Male","PhD","Data Scientist",16,160000
4068,29,"Male","Bachelor's","Software Engineer",4,65000
4069,26,"Male","Bachelor's","Software Developer",3,60000
4070,46,"Male","PhD","Data Scientist",18,180000
4071,36,"Female","Master's","Marketing Coordinator",8,85000
4072,26,"Female","Bachelor's","Junior Software Developer",1,35000
4073,39,"Female","Master's","Human Resources Manager",11,120000
4074,32,"Male","Bachelor's","Operations Manager",6,90000
4075,31,"Male","Bachelor's","Operations Manager",5,70000
4076,27,"Female","Master's","Human Resources Coordinator",3,50000
4077,32,"Male","Bachelor's","Operations Manager",6,75000
4078,33,"Female","Master's","Software Developer",8,95000
4079,28,"Female","High School","Junior Sales Associate",1,30000
4080,28,"Female","Master's","Human Resources Coordinator",2,45000
4081,45,"Male","Bachelor's","Operations Manager",19,174000
4082,40,"Male","PhD","Data Scientist",15,150000
4083,28,"Female","Bachelor's","Marketing Coordinator",2,41000
4084,33,"Female","Bachelor's","Human Resources Manager",8,95000
4085,42,"Male","PhD","Data Scientist",16,162000
4086,24,"Male","High School","Junior Sales Associate",1,25000
4087,34,"Female","Bachelor's","Human Resources Manager",9,99000
4088,35,"Female","Master's","Marketing Manager",10,110000
4089,23,"Male","High School","Junior Sales Associate",1,26000
4090,36,"Female","Master's","Marketing Manager",11,117000
4091,30,"Male","Bachelor's","Software Engineer",5,75000
4092,44,"Female","Master's","Human Resources Manager",15,152000
4093,50,"Male","PhD","Data Scientist",23,225000
4094,38,"Male","Bachelor's","Operations Manager",11,119000
4095,27,"Female","Bachelor's","Junior Software Developer",2,36000
4096,43,"Male","PhD","Data Scientist",16,160000
4097,43,"Female","Master's","Human Resources Manager",14,146000
4098,29,"Male","Bachelor's","Software Engineer",4,70000
4099,30,"Female","High School","Junior Sales Associate",1,26000
4100,27,"Male","Bachelor's","Software Developer",3,60000
4101,37,"Male","Bachelor's","Operations Manager",10,113000
4102,49,"Male","PhD","Data Scientist",22,220000
4103,45,"Male","PhD","Data Scientist",19,190000
4104,24,"Male","Bachelor's","Software Engineer",2,55000
4105,26,"Female","Bachelor's","Junior Software Developer",2,35000
4106,31,"Male","Bachelor's","Software Developer",6,85000
4107,32,"Female","Master's","Marketing Manager",7,90000
4108,41,"Female","Master's","Human Resources Manager",13,140000
4109,41,"Female","Master's","Marketing Coordinator",13,131000
4110,45,"Male","PhD","Data Scientist",16,160000
4111,36,"Male","Bachelor's","Operations Manager",9,110000
4112,34,"Male","Bachelor's","Operations Manager",8,101000
4113,29,"Female","High School","Junior Sales Associate",1,26000
4114,28,"Female","Bachelor's","Human Resources Coordinator",4,60000
4115,44,"Male","PhD","Data Scientist",17,168000
4116,30,"Female","Master's","Human Resources Coordinator",3,49000
4117,22,"Male","High School","Junior Sales Associate",1,25000
4118,30,"Male","Bachelor's","Software Developer",6,85000
4119,44,"Male","PhD","Data Scientist",18,182000
4120,40,"Female","Master's","Marketing Coordinator",12,122000
4121,35,"Female","Bachelor's","Human Resources Manager",8,92000
4122,33,"Male","Bachelor's","Operations Manager",7,96000
4123,26,"Male","High School","Junior Sales Associate",1,26000
4124,29,"Female","Master's","Human Resources Coordinator",3,49000
4125,28,"Female","High School","Junior Sales Associate",1,25000
4126,37,"Female","Master's","Marketing Manager",12,125000
4127,43,"Male","PhD","Data Scientist",16,162000
4128,29,"Male","Bachelor's","Software Engineer",4,71000
4129,34,"Female","Bachelor's","Human Resources Manager",9,99000
4130,51,"Male","PhD","Data Scientist",24,240000
4131,29,"Female","Master's","Software Developer",5,70000
